local_time,status_temperatuur,temperatuur_hoog,temperatuur_laag,kastemperatuur
21/09/2022 11:50 PM,0,20,15,15.2
21/09/2022 11:55 PM,0,20,15,15.2
22/09/2022 12:00 AM,0,20,15,15.1
22/09/2022 12:05 AM,0,20,15,15.1
22/09/2022 12:10 AM,0,20,15,15
22/09/2022 12:15 AM,0,20,15,15
22/09/2022 12:20 AM,1,20,15,14.9
22/09/2022 12:25 AM,1,20,15,14.9
22/09/2022 12:30 AM,1,20,15,14.8
22/09/2022 12:35 AM,1,20,15,14.8
22/09/2022 12:40 AM,1,20,15,14.8
22/09/2022 12:45 AM,1,20,15,14.7
22/09/2022 12:50 AM,1,20,15,14.6
22/09/2022 12:55 AM,1,20,15,14.6
22/09/2022 1:00 AM,1,20,15,14.5
22/09/2022 1:05 AM,1,20,15,14.5
22/09/2022 1:10 AM,1,20,15,14.4
22/09/2022 1:15 AM,1,20,15,14.4
22/09/2022 1:20 AM,1,20,15,14.4
22/09/2022 1:25 AM,1,20,15,14.4
22/09/2022 1:30 AM,1,20,15,14.4
22/09/2022 1:35 AM,1,20,15,14.3
22/09/2022 1:40 AM,1,20,15,14.3
22/09/2022 1:45 AM,1,20,15,14.3
22/09/2022 1:50 AM,1,20,15,14.3
22/09/2022 1:55 AM,1,20,15,14.4
22/09/2022 2:00 AM,1,20,15,14.5
22/09/2022 2:05 AM,1,20,15,14.7
22/09/2022 2:10 AM,1,20,15,14.8
22/09/2022 2:15 AM,1,20,15,14.9
22/09/2022 2:20 AM,1,20,15,14.8
22/09/2022 2:25 AM,1,20,15,14.7
22/09/2022 2:30 AM,1,20,15,14.7
22/09/2022 2:35 AM,1,20,15,14.8
22/09/2022 2:40 AM,1,20,15,14.9
22/09/2022 2:45 AM,0,20,15,15.1
22/09/2022 2:50 AM,0,20,15,15.1
22/09/2022 2:55 AM,0,20,15,15.1
22/09/2022 3:00 AM,0,20,15,15.1
22/09/2022 3:05 AM,0,20,15,15.1
22/09/2022 3:10 AM,0,20,15,15.2
22/09/2022 3:15 AM,0,20,15,15.2
22/09/2022 3:20 AM,0,20,15,15.1
22/09/2022 3:25 AM,0,20,15,15.2
22/09/2022 3:30 AM,0,20,15,15.2
22/09/2022 3:35 AM,0,20,15,15.2
22/09/2022 3:40 AM,0,20,15,15.2
22/09/2022 3:45 AM,0,20,15,15.2
22/09/2022 3:50 AM,0,20,15,15.2
22/09/2022 3:55 AM,0,20,15,15.2
22/09/2022 4:00 AM,0,20,15,15.3
22/09/2022 4:05 AM,0,20,15,15.3
22/09/2022 4:10 AM,0,20,15,15.2
22/09/2022 4:15 AM,0,20,15,15.3
22/09/2022 4:20 AM,0,20,15,15.3
22/09/2022 4:25 AM,0,20,15,15.2
22/09/2022 4:30 AM,0,20,15,15.2
22/09/2022 4:35 AM,0,20,15,15.2
22/09/2022 4:40 AM,0,20,15,15.2
22/09/2022 4:45 AM,0,20,15,15.2
22/09/2022 4:50 AM,0,20,15,15.2
22/09/2022 4:55 AM,0,20,15,15.2
22/09/2022 5:00 AM,0,20,15,15.2
22/09/2022 5:05 AM,0,20,15,15.3
22/09/2022 5:10 AM,0,20,15,15.2
22/09/2022 5:15 AM,0,20,15,15.3
22/09/2022 5:20 AM,0,20,15,15.3
22/09/2022 5:25 AM,0,20,15,15.2
22/09/2022 5:30 AM,0,20,15,15.2
22/09/2022 5:35 AM,0,20,15,15.2
22/09/2022 5:40 AM,0,20,15,15.2
22/09/2022 5:45 AM,0,20,15,15.2
22/09/2022 5:50 AM,0,20,15,15.3
22/09/2022 5:55 AM,0,20,15,15.2
22/09/2022 6:00 AM,0,20,15,15.2
22/09/2022 6:05 AM,0,20,15,15.2
22/09/2022 6:10 AM,0,20,15,15.2
22/09/2022 6:15 AM,0,20,15,15.2
22/09/2022 6:20 AM,0,20,15,15.3
22/09/2022 6:25 AM,0,20,15,15.2
22/09/2022 6:30 AM,0,20,15,15.2
22/09/2022 6:35 AM,0,20,15,15.1
22/09/2022 6:40 AM,0,20,15,15.1
22/09/2022 6:45 AM,0,20,15,15.1
22/09/2022 6:50 AM,0,20,15,15
22/09/2022 6:55 AM,0,20,15,15
22/09/2022 7:00 AM,0,20,15,15.1
22/09/2022 7:05 AM,0,20,15,15.2
22/09/2022 7:10 AM,0,20,15,15.1
22/09/2022 7:15 AM,0,20,15,15.2
22/09/2022 7:20 AM,0,20,15,15.2
22/09/2022 7:25 AM,0,20,15,15.4
22/09/2022 7:30 AM,0,20,15,15.4
22/09/2022 7:35 AM,0,20,15,15.4
22/09/2022 7:40 AM,0,20,15,15.4
22/09/2022 7:45 AM,0,20,15,15.4
22/09/2022 7:50 AM,0,20,15,15.3
22/09/2022 7:55 AM,0,20,15,15.5
22/09/2022 8:00 AM,0,20,15,15.6
22/09/2022 8:05 AM,0,20,15,15.7
22/09/2022 8:10 AM,0,20,15,15.8
22/09/2022 8:15 AM,0,20,15,15.9
22/09/2022 8:20 AM,0,20,15,16.1
22/09/2022 8:25 AM,0,20,15,15.9
22/09/2022 8:30 AM,0,20,15,16.2
22/09/2022 8:35 AM,0,20,15,16.5
22/09/2022 8:40 AM,0,20,15,16.7
22/09/2022 8:45 AM,0,20,15,16.6
22/09/2022 8:50 AM,0,20,15,16.3
22/09/2022 8:55 AM,0,20,15,16.5
22/09/2022 9:00 AM,0,20,15,16.8
22/09/2022 9:05 AM,0,24,16,17.1
22/09/2022 9:10 AM,0,24,16,17.3
22/09/2022 9:15 AM,0,24,16,17.4
22/09/2022 9:20 AM,0,24,16,17.4
22/09/2022 9:25 AM,0,24,16,17.5
22/09/2022 9:30 AM,0,24,16,17.6
22/09/2022 9:35 AM,0,24,16,17.7
22/09/2022 9:40 AM,0,27,17,18
22/09/2022 9:45 AM,0,27,17,18.4
22/09/2022 9:50 AM,0,27,17,18.6
22/09/2022 9:55 AM,0,27,17,18.8
22/09/2022 10:00 AM,0,27,17,18.5
22/09/2022 10:05 AM,0,27,17,18.5
22/09/2022 10:10 AM,0,27,17,18.6
22/09/2022 10:15 AM,0,27,17,18.9
22/09/2022 10:20 AM,0,28,18,18.8
22/09/2022 10:25 AM,0,28,18,19.1
22/09/2022 10:30 AM,0,28,18,19.1
22/09/2022 10:35 AM,0,28,18,19.3
22/09/2022 10:40 AM,0,28,18,19.3
22/09/2022 10:45 AM,0,28,18,19.3
22/09/2022 10:50 AM,0,28,18,19.4
22/09/2022 10:55 AM,0,28,18,19.5
22/09/2022 11:00 AM,0,28,18,19.7
22/09/2022 11:05 AM,0,28,18,19.2
22/09/2022 11:10 AM,0,28,18,19.1
22/09/2022 11:15 AM,0,28,18,19.3
22/09/2022 11:20 AM,0,28,18,19.6
22/09/2022 11:25 AM,0,28,18,20.1
22/09/2022 11:30 AM,0,28,18,20.5
22/09/2022 11:35 AM,0,28,18,20.7
22/09/2022 11:40 AM,0,28,18,20.8
22/09/2022 11:45 AM,0,28,18,20
22/09/2022 11:50 AM,0,28,18,19.6
22/09/2022 11:55 AM,0,28,19,19.7
22/09/2022 12:00 PM,0,28,19,20.3
22/09/2022 12:05 PM,0,28,19,20.2
22/09/2022 12:10 PM,0,28,19,20.2
22/09/2022 12:15 PM,0,28,19,20.3
22/09/2022 12:20 PM,0,28,18,20.8
22/09/2022 12:25 PM,0,28,18,21.2
22/09/2022 12:30 PM,0,28,18,21.4
22/09/2022 12:35 PM,0,28,18,21.8
22/09/2022 12:40 PM,0,28,18,21.8
22/09/2022 12:45 PM,0,28,19,21.8
22/09/2022 12:50 PM,0,28,19,21.8
22/09/2022 12:55 PM,0,28,19,21.7
22/09/2022 1:00 PM,0,28,19,21.6
22/09/2022 1:05 PM,0,28,19,21.7
22/09/2022 1:10 PM,0,28,19,21.6
22/09/2022 1:15 PM,0,28,19,21.5
22/09/2022 1:20 PM,0,28,18,22.2
22/09/2022 1:25 PM,0,28,19,22.6
22/09/2022 1:30 PM,0,28,19,22.1
22/09/2022 1:35 PM,0,28,19,21.8
22/09/2022 1:40 PM,0,28,19,22.2
22/09/2022 1:45 PM,0,28,19,22.6
22/09/2022 1:50 PM,0,28,19,22.4
22/09/2022 1:55 PM,0,28,19,22.2
22/09/2022 2:00 PM,0,28,19,22.6
22/09/2022 2:05 PM,0,28,19,22.9
22/09/2022 2:10 PM,0,28,19,23.4
22/09/2022 2:15 PM,0,28,19,23.4
22/09/2022 2:20 PM,0,28,18,23.5
22/09/2022 2:25 PM,0,28,18,22.8
22/09/2022 2:30 PM,0,28,18,22.6
22/09/2022 2:35 PM,0,28,18,23
22/09/2022 2:40 PM,0,28,19,23.5
22/09/2022 2:45 PM,0,28,19,24
22/09/2022 2:50 PM,0,28,18,24
22/09/2022 2:55 PM,0,28,18,23.7
22/09/2022 3:00 PM,0,28,18,23.8
22/09/2022 3:05 PM,0,28,18,23.7
22/09/2022 3:10 PM,0,28,18,23.7
22/09/2022 3:15 PM,0,28,18,23
22/09/2022 3:20 PM,0,28,18,22.8
22/09/2022 3:25 PM,0,28,18,22.8
22/09/2022 3:30 PM,0,28,18,22.8
22/09/2022 3:35 PM,0,28,18,22.1
22/09/2022 3:40 PM,0,27,17,21.6
22/09/2022 3:45 PM,0,27,17,21.7
22/09/2022 3:50 PM,0,27,17,21.9
22/09/2022 3:55 PM,0,27,17,21.9
22/09/2022 4:00 PM,0,27,17,21.8
22/09/2022 4:05 PM,0,27,17,21.6
22/09/2022 4:10 PM,0,27,17,21.4
22/09/2022 4:15 PM,0,27,17,21.7
22/09/2022 4:20 PM,0,27,17,21.7
22/09/2022 4:25 PM,0,27,17,21.9
22/09/2022 4:30 PM,0,27,17,21.9
22/09/2022 4:35 PM,0,27,17,21.9
22/09/2022 4:40 PM,0,27,17,22.1
22/09/2022 4:45 PM,0,27,17,22
22/09/2022 4:50 PM,0,27,17,22.1
22/09/2022 4:55 PM,0,27,17,22.2
22/09/2022 5:00 PM,0,27,17,22.3
22/09/2022 5:05 PM,0,27,17,22.2
22/09/2022 5:10 PM,0,27,17,22.3
22/09/2022 5:15 PM,0,27,17,22.4
22/09/2022 5:20 PM,0,27,17,22.6
22/09/2022 5:25 PM,0,27,17,22.5
22/09/2022 5:30 PM,0,27,17,22.4
22/09/2022 5:35 PM,0,24,16,22.4
22/09/2022 5:40 PM,0,24,16,22.4
22/09/2022 5:45 PM,0,24,16,22.1
22/09/2022 5:50 PM,0,24,16,22
22/09/2022 5:55 PM,1,20,15,22
22/09/2022 6:00 PM,1,20,15,22
22/09/2022 6:05 PM,1,20,15,22
22/09/2022 6:10 PM,1,20,15,22.1
22/09/2022 6:15 PM,1,20,15,22.1
22/09/2022 6:20 PM,1,20,15,22.1
22/09/2022 6:25 PM,1,20,15,22.1
22/09/2022 6:30 PM,1,20,15,22.1
22/09/2022 6:35 PM,1,20,15,22.1
22/09/2022 6:40 PM,1,20,15,22
22/09/2022 6:45 PM,1,20,15,22
22/09/2022 6:50 PM,1,20,15,21.9
22/09/2022 6:55 PM,1,20,15,21.8
22/09/2022 7:00 PM,1,20,15,21.8
22/09/2022 7:05 PM,1,20,15,21.7
22/09/2022 7:10 PM,1,20,15,21.7
22/09/2022 7:15 PM,1,20,15,21.6
22/09/2022 7:20 PM,1,20,15,21.5
22/09/2022 7:25 PM,1,20,15,21.4
22/09/2022 7:30 PM,1,20,15,21.3
22/09/2022 7:35 PM,1,20,15,21.2
22/09/2022 7:40 PM,1,20,15,21
22/09/2022 7:45 PM,1,20,15,20.8
22/09/2022 7:50 PM,1,20,15,20.7
22/09/2022 7:55 PM,1,20,15,20.1
22/09/2022 8:00 PM,0,20,15,19.8
22/09/2022 8:05 PM,0,20,15,19.6
22/09/2022 8:10 PM,0,20,15,19.4
22/09/2022 8:15 PM,0,20,15,19.3
22/09/2022 8:20 PM,0,20,15,19.1
22/09/2022 8:25 PM,0,20,15,19
22/09/2022 8:30 PM,0,20,15,18.9
22/09/2022 8:35 PM,0,20,15,18.7
22/09/2022 8:40 PM,0,20,15,18.5
22/09/2022 8:45 PM,0,20,15,18.5
22/09/2022 8:50 PM,0,20,15,18.3
22/09/2022 8:55 PM,0,20,15,18.2
22/09/2022 9:00 PM,0,20,15,18.2
22/09/2022 9:05 PM,0,20,15,18.1
22/09/2022 9:10 PM,0,20,15,18.1
22/09/2022 9:15 PM,0,20,15,18
22/09/2022 9:20 PM,0,20,15,18.1
22/09/2022 9:25 PM,0,20,15,17.9
22/09/2022 9:30 PM,0,20,15,18
22/09/2022 9:35 PM,0,20,15,18
22/09/2022 9:40 PM,0,20,15,17.9
22/09/2022 9:45 PM,0,20,15,17.8
22/09/2022 9:50 PM,0,20,15,17.8
22/09/2022 9:55 PM,0,20,15,17.7
22/09/2022 10:00 PM,0,20,15,17.7
22/09/2022 10:05 PM,0,20,15,17.6
22/09/2022 10:10 PM,0,20,15,17.6
22/09/2022 10:15 PM,0,20,15,17.5
22/09/2022 10:20 PM,0,20,15,17.5
22/09/2022 10:25 PM,0,20,15,17.4
22/09/2022 10:30 PM,0,20,15,17.5
22/09/2022 10:35 PM,0,20,15,17.4
22/09/2022 10:40 PM,0,20,15,17.3
22/09/2022 10:45 PM,0,20,15,17.3
22/09/2022 10:50 PM,0,20,15,17.2
22/09/2022 10:55 PM,0,20,15,17.1
22/09/2022 11:00 PM,0,20,15,17
22/09/2022 11:05 PM,0,20,15,17
22/09/2022 11:10 PM,0,20,15,16.9
22/09/2022 11:15 PM,0,20,15,16.9
22/09/2022 11:20 PM,0,20,15,16.8
22/09/2022 11:25 PM,0,20,15,16.8
22/09/2022 11:30 PM,0,20,15,16.8
22/09/2022 11:35 PM,0,20,15,16.6
22/09/2022 11:40 PM,0,20,15,16.6
22/09/2022 11:45 PM,0,20,15,16.5
22/09/2022 11:50 PM,0,20,15,16.7
22/09/2022 11:55 PM,0,20,15,16.5
23/09/2022 12:00 AM,0,20,15,16.5
23/09/2022 12:05 AM,0,20,15,16.6
23/09/2022 12:10 AM,0,20,15,16.6
23/09/2022 12:15 AM,0,20,15,16.7
23/09/2022 12:20 AM,0,20,15,16.7
23/09/2022 12:25 AM,0,20,15,16.6
23/09/2022 12:30 AM,0,20,15,16.6
23/09/2022 12:35 AM,0,20,15,16.6
23/09/2022 12:40 AM,0,20,15,16.5
23/09/2022 12:45 AM,0,20,15,16.6
23/09/2022 12:50 AM,0,20,15,16.5
23/09/2022 12:55 AM,0,20,15,16.4
23/09/2022 1:00 AM,0,20,15,16.3
23/09/2022 1:05 AM,0,20,15,16.3
23/09/2022 1:10 AM,0,20,15,16.4
23/09/2022 1:15 AM,0,20,15,16.3
23/09/2022 1:20 AM,0,20,15,16.4
23/09/2022 1:25 AM,0,20,15,16.3
23/09/2022 1:30 AM,0,20,15,16.2
23/09/2022 1:35 AM,0,20,15,16.2
23/09/2022 1:40 AM,0,20,15,16.1
23/09/2022 1:45 AM,0,20,15,16.3
23/09/2022 1:50 AM,0,20,15,16.2
23/09/2022 1:55 AM,0,20,15,16.2
23/09/2022 2:00 AM,0,20,15,16
23/09/2022 2:05 AM,0,20,15,15.9
23/09/2022 2:10 AM,0,20,15,15.9
23/09/2022 2:15 AM,0,20,15,15.8
23/09/2022 2:20 AM,0,20,15,15.7
23/09/2022 2:25 AM,0,20,15,15.6
23/09/2022 2:30 AM,0,20,15,15.5
23/09/2022 2:35 AM,0,20,15,15.4
23/09/2022 2:40 AM,0,20,15,15.4
23/09/2022 2:45 AM,0,20,15,15.3
23/09/2022 2:50 AM,0,20,15,15.3
23/09/2022 2:55 AM,0,20,15,15.3
23/09/2022 3:00 AM,0,20,15,15.4
23/09/2022 3:05 AM,0,20,15,15.3
23/09/2022 3:10 AM,0,20,15,15.3
23/09/2022 3:15 AM,0,20,15,15.3
23/09/2022 3:20 AM,0,20,15,15.3
23/09/2022 3:25 AM,0,20,15,15.2
23/09/2022 3:30 AM,0,20,15,15.2
23/09/2022 3:35 AM,0,20,15,15.2
23/09/2022 3:40 AM,0,20,15,15.3
23/09/2022 3:45 AM,0,20,15,15.4
23/09/2022 3:50 AM,0,20,15,15.3
23/09/2022 3:55 AM,0,20,15,15.2
23/09/2022 4:00 AM,0,20,15,15.1
23/09/2022 4:05 AM,0,20,15,15.1
23/09/2022 4:10 AM,0,20,15,15.1
23/09/2022 4:15 AM,0,20,15,15.1
23/09/2022 4:20 AM,0,20,15,15.1
23/09/2022 4:25 AM,0,20,15,15
23/09/2022 4:30 AM,0,20,15,15.1
23/09/2022 4:35 AM,0,20,15,15.2
23/09/2022 4:40 AM,0,20,15,15.2
23/09/2022 4:45 AM,0,20,15,15.3
23/09/2022 4:50 AM,0,20,15,15.4
23/09/2022 4:55 AM,0,20,15,15.5
23/09/2022 5:00 AM,0,20,15,15.6
23/09/2022 5:05 AM,0,20,15,15.8
23/09/2022 5:10 AM,0,20,15,16
23/09/2022 5:15 AM,0,20,15,15.9
23/09/2022 5:20 AM,0,20,15,16
23/09/2022 5:25 AM,0,20,15,16
23/09/2022 5:30 AM,0,20,15,16.1
23/09/2022 5:35 AM,0,20,15,16.2
23/09/2022 5:40 AM,0,20,15,16.3
23/09/2022 5:45 AM,0,20,15,16.4
23/09/2022 5:50 AM,0,20,15,16.5
23/09/2022 5:55 AM,0,20,15,16.5
23/09/2022 6:00 AM,0,20,15,16.6
23/09/2022 6:05 AM,0,20,15,16.6
23/09/2022 6:10 AM,0,20,15,16.4
23/09/2022 6:15 AM,0,20,15,16.4
23/09/2022 6:20 AM,0,20,15,16.4
23/09/2022 6:25 AM,0,20,15,16.4
23/09/2022 6:30 AM,0,20,15,16.4
23/09/2022 6:35 AM,0,20,15,16.4
23/09/2022 6:40 AM,0,20,15,16.5
23/09/2022 6:45 AM,0,20,15,16.6
23/09/2022 6:50 AM,0,20,15,16.6
23/09/2022 6:55 AM,0,20,15,16.7
23/09/2022 7:00 AM,0,20,15,16.7
23/09/2022 7:05 AM,0,20,15,16.7
23/09/2022 7:10 AM,0,20,15,16.7
23/09/2022 7:15 AM,0,20,15,16.8
23/09/2022 7:20 AM,0,20,15,16.8
23/09/2022 7:25 AM,0,20,15,16.8
23/09/2022 7:30 AM,0,20,15,16.9
23/09/2022 7:35 AM,0,20,15,16.9
23/09/2022 7:40 AM,0,20,15,17
23/09/2022 7:45 AM,0,20,15,17
23/09/2022 7:50 AM,0,20,15,17
23/09/2022 7:55 AM,0,20,15,17.1
23/09/2022 8:00 AM,0,20,15,17.1
23/09/2022 8:05 AM,0,20,15,17.3
23/09/2022 8:10 AM,0,20,15,17.3
23/09/2022 8:15 AM,0,20,15,17.3
23/09/2022 8:20 AM,0,20,15,17.2
23/09/2022 8:25 AM,0,20,15,17.2
23/09/2022 8:30 AM,0,20,15,17.3
23/09/2022 8:35 AM,0,20,15,17.3
23/09/2022 8:40 AM,0,20,15,17.3
23/09/2022 8:45 AM,0,20,15,17.4
23/09/2022 8:50 AM,0,20,15,17.3
23/09/2022 8:55 AM,0,20,15,17.5
23/09/2022 9:00 AM,0,20,15,17.6
23/09/2022 9:05 AM,0,20,15,17.6
23/09/2022 9:10 AM,0,24,16,17.7
23/09/2022 9:15 AM,0,24,16,17.9
23/09/2022 9:20 AM,0,24,16,18
23/09/2022 9:25 AM,0,24,16,18.1
23/09/2022 9:30 AM,0,24,16,18.2
23/09/2022 9:35 AM,0,24,16,18.2
23/09/2022 9:40 AM,0,24,16,18.3
23/09/2022 9:45 AM,0,24,16,18.4
23/09/2022 9:50 AM,0,24,16,18.7
23/09/2022 9:55 AM,0,24,16,18.7
23/09/2022 10:00 AM,0,27,17,18.7
23/09/2022 10:05 AM,0,24,16,19
23/09/2022 10:10 AM,0,27,17,19.1
23/09/2022 10:15 AM,0,27,17,19
23/09/2022 10:20 AM,0,27,17,18.8
23/09/2022 10:25 AM,0,27,17,18.9
23/09/2022 10:30 AM,0,27,17,19.1
23/09/2022 10:35 AM,0,27,17,19.3
23/09/2022 10:40 AM,0,27,17,19.2
23/09/2022 10:45 AM,0,27,17,19.2
23/09/2022 10:50 AM,0,27,17,19.4
23/09/2022 10:55 AM,0,27,17,19.4
23/09/2022 11:00 AM,0,27,17,19.3
23/09/2022 11:05 AM,0,27,17,19.2
23/09/2022 11:10 AM,0,27,17,19.6
23/09/2022 11:15 AM,0,27,17,19.6
23/09/2022 11:20 AM,0,27,17,19.5
23/09/2022 11:25 AM,0,27,17,19.5
23/09/2022 11:30 AM,0,27,17,19.4
23/09/2022 11:35 AM,0,27,17,19.5
23/09/2022 11:40 AM,0,27,17,19.8
23/09/2022 11:45 AM,0,27,17,20
23/09/2022 11:50 AM,0,27,17,20
23/09/2022 11:55 AM,0,27,17,20
23/09/2022 12:00 PM,0,27,17,19.9
23/09/2022 12:05 PM,0,27,17,20
23/09/2022 12:10 PM,0,27,17,20.3
23/09/2022 12:15 PM,0,27,17,20.4
23/09/2022 12:20 PM,0,27,17,20.4
23/09/2022 12:25 PM,0,27,17,20.6
23/09/2022 12:30 PM,0,27,17,20.8
23/09/2022 12:35 PM,0,27,17,20.9
23/09/2022 12:40 PM,0,27,17,21
23/09/2022 12:45 PM,0,27,17,20.7
23/09/2022 12:50 PM,0,27,17,20.3
23/09/2022 12:55 PM,0,27,17,20.4
23/09/2022 1:00 PM,0,27,17,20.6
23/09/2022 1:05 PM,0,27,17,21.2
23/09/2022 1:10 PM,0,28,18,21.5
23/09/2022 1:15 PM,0,27,17,21.3
23/09/2022 1:20 PM,0,27,17,21.3
23/09/2022 1:25 PM,0,28,18,21.6
23/09/2022 1:30 PM,0,28,18,21.4
23/09/2022 1:35 PM,0,28,18,21.4
23/09/2022 1:40 PM,0,28,18,21.4
23/09/2022 1:45 PM,0,28,18,21.4
23/09/2022 1:50 PM,0,27,17,21.3
23/09/2022 1:55 PM,0,27,17,21.2
23/09/2022 2:00 PM,0,27,17,21.3
23/09/2022 2:05 PM,0,27,17,21.7
23/09/2022 2:10 PM,0,27,17,22
23/09/2022 2:15 PM,0,27,17,21.8
23/09/2022 2:20 PM,0,27,17,21.8
23/09/2022 2:25 PM,0,27,17,21.5
23/09/2022 2:30 PM,0,27,17,21.4
23/09/2022 2:35 PM,0,27,17,21.6
23/09/2022 2:40 PM,0,27,17,21.6
23/09/2022 2:45 PM,0,27,17,21.8
23/09/2022 2:50 PM,0,27,17,21.7
23/09/2022 2:55 PM,0,27,17,21.8
23/09/2022 3:00 PM,0,27,17,21.9
23/09/2022 3:05 PM,0,27,17,22
23/09/2022 3:10 PM,0,27,17,21.8
23/09/2022 3:15 PM,0,27,17,21.7
23/09/2022 3:20 PM,0,24,16,21.5
23/09/2022 3:25 PM,0,24,16,21.4
23/09/2022 3:30 PM,0,24,16,21.4
23/09/2022 3:35 PM,0,24,16,21.3
23/09/2022 3:40 PM,0,24,16,21.2
23/09/2022 3:45 PM,1,20,15,21.1
